140,60,200,140,60,210,R
140,60,210,140,60,200,E
140,60,200,140,60,190,E
140,60,190,140,60,170,Big E
140,60,170,140,60,150,Big E
140,60,150,160,60,150,Big Right
160,60,150,160,60,130,Big E
160,60,130,150,60,130,Left
150,60,130,140,60,130,Left
140,60,130,120,60,130,Big Left
120,60,130,100,60,130,Big Left
100,60,130,110,60,130,Right
110,60,130,110,70,130,Down
110,70,130,90,70,130,Big Left
90,70,130,90,70,120,E
90,70,120,90,70,140,Big R
90,70,140,90,70,120,Big E
90,70,120,90,50,120,Big Up
90,50,120,90,50,130,R
90,50,130,80,50,130,Left
80,50,130,70,50,130,Left
70,50,130,70,50,140,R
70,50,140,50,50,140,Big Left
50,50,140,50,50,150,R
50,50,150,50,50,170,Big R
50,50,170,50,60,170,Down
50,60,170,50,60,150,Big E
50,60,150,50,60,130,Big E
50,60,130,50,60,110,Big E
50,60,110,40,60,110,Left
40,60,110,50,60,110,Right
50,60,110,70,60,110,Big Right
70,60,110,70,60,100,E
70,60,100,70,80,100,Big Down
70,80,100,70,80,120,Big R
70,80,120,50,80,120,Big Left
50,80,120,50,60,120,Big Up
50,60,120,50,60,110,E
50,60,110,50,60,120,R
50,60,120,40,60,120,Left
40,60,120,40,60,100,Big E
40,60,100,60,60,100,Big Right
60,60,100,80,60,100,Big Right
80,60,100,80,60,90,E
80,60,90,80,60,110,Big R
80,60,110,80,60,90,Big E
80,60,90,80,60,110,Big R
80,60,110,80,50,110,Up
80,50,110,80,30,110,Big Up
80,30,110,80,30,130,Big R
80,30,130,80,30,140,R
80,30,140,80,10,140,Big Up
80,10,140,80,10,120,Big E
80,10,120,80,10,100,Big E
80,10,100,80,10,120,Big R
80,10,120,80,10,140,Big R
80,10,140,80,10,120,Big E
80,10,120,100,10,120,Big Right
100,10,120,100,10,130,R
100,10,130,100,30,130,Big Down
100,30,130,110,30,130,Right
110,30,130,110,30,150,Big R
110,30,150,110,30,160,R
110,30,160,90,30,160,Big Left
90,30,160,90,30,180,Big R
90,30,180,90,50,180,Big Down
90,50,180,90,50,190,R
90,50,190,90,70,190,Big Down
90,70,190,90,70,180,E
90,70,180,90,70,170,E
90,70,170,90,70,190,Big R
90,70,190,80,70,190,Left
80,70,190,80,70,210,Big R
80,70,210,80,70,200,E
80,70,200,80,70,210,R
80,70,210,80,90,210,Big Down
80,90,210,60,90,210,Big Left
60,90,210,40,90,210,Big Left
40,90,210,40,90,220,R
40,90,220,40,90,230,R
40,90,230,50,90,230,Right
50,90,230,60,90,230,Right
60,90,230,60,90,210,Big E
60,90,210,40,90,210,Big Left
40,90,210,40,90,220,R
40,90,220,60,90,220,Big Right
60,90,220,60,90,200,Big E
60,90,200,60,90,180,Big E
60,90,180,50,90,180,Left
50,90,180,50,90,200,Big R
50,90,200,50,90,210,R
50,90,210,50,110,210,Big Down
50,110,210,70,110,210,Big Right
70,110,210,70,110,190,Big E
70,110,190,70,100,190,Up
70,100,190,70,100,180,E
70,100,180,70,100,190,R
70,100,190,70,120,190,Big Down
70,120,190,70,120,200,R
70,120,200,70,120,180,Big E
70,120,180,70,120,160,Big E
70,120,160,70,140,160,Big Down
70,140,160,70,150,160,Down
70,150,160,60,150,160,Left
60,150,160,60,150,150,E
60,150,150,60,130,150,Big Up
60,130,150,50,130,150,Left
50,130,150,50,130,140,E
50,130,140,50,130,120,Big E
50,130,120,50,130,130,R
50,130,130,70,130,130,Big Right
70,130,130,70,150,130,Big Down
70,150,130,70,150,140,R
70,150,140,70,150,120,Big E
70,150,120,70,150,140,Big R
70,150,140,70,150,120,Big E
70,150,120,70,150,110,E
70,150,110,90,150,110,Big Right
90,150,110,110,150,110,Big Right
110,150,110,110,170,110,Big Down
110,170,110,110,170,130,Big R
110,170,130,110,170,110,Big E
110,170,110,110,170,90,Big E
110,170,90,110,150,90,Big Up
110,150,90,120,150,90,Right
120,150,90,120,150,70,Big E
120,150,70,120,150,50,Big E
120,150,50,120,150,70,Big R
120,150,70,120,150,50,Big E
120,150,50,120,150,70,Big R
120,150,70,120,170,70,Big Down
120,170,70,120,170,80,R
120,170,80,120,170,90,R
120,170,90,120,170,100,R
120,170,100,120,170,110,R
120,170,110,120,170,130,Big R
120,170,130,120,170,140,R
120,170,140,120,190,140,Big Down
120,190,140,140,190,140,Big Right
140,190,140,130,190,140,Left
130,190,140,110,190,140,Big Left
110,190,140,110,200,140,Down
110,200,140,110,200,130,E
110,200,130,110,190,130,Up
110,190,130,110,190,110,Big E
110,190,110,130,190,110,Big Right
130,190,110,130,190,100,E
130,190,100,130,190,90,E
130,190,90,110,190,90,Big Left
110,190,90,110,210,90,Big Down
110,210,90,110,210,80,E
110,210,80,110,210,90,R
110,210,90,110,210,80,E
110,210,80,110,200,80,Up
110,200,80,110,190,80,Up
110,190,80,110,190,70,E
110,190,70,110,190,50,Big E
110,190,50,110,190,30,Big E
110,190,30,130,190,30,Big Right
130,190,30,130,190,10,Big E
130,190,10,130,190,30,Big R
130,190,30,110,190,30,Big Left
110,190,30,110,190,10,Big E
110,190,10,110,210,10,Big Down
110,210,10,90,210,10,Big Left
90,210,10,80,210,10,Left
80,210,10,80,210,-10,Big E
80,210,-10,100,210,-10,Big Right
100,210,-10,100,230,-10,Big Down
100,230,-10,100,220,-10,Up
100,220,-10,100,220,-20,E
100,220,-20,100,230,-20,Down
100,230,-20,100,230,-30,E
100,230,-30,100,220,-30,Up
100,220,-30,100,200,-30,Big Up
100,200,-30,100,200,-10,Big R
100,200,-10,90,200,-10,Left
90,200,-10,110,200,-10,Big Right
110,200,-10,110,200,-20,E
110,200,-20,100,200,-20,Left
100,200,-20,120,200,-20,Big Right
120,200,-20,120,200,-40,Big E
120,200,-40,130,200,-40,Right
130,200,-40,130,190,-40,Up
130,190,-40,130,190,-60,Big E
130,190,-60,120,190,-60,Left
120,190,-60,120,170,-60,Big Up
120,170,-60,130,170,-60,Right
130,170,-60,130,180,-60,Down
130,180,-60,130,180,-50,R
130,180,-50,130,180,-60,E
130,180,-60,130,180,-70,E
130,180,-70,150,180,-70,Big Right
150,180,-70,150,180,-80,E
150,180,-80,150,180,-70,R
150,180,-70,170,180,-70,Big Right
170,180,-70,170,180,-80,E
170,180,-80,150,180,-80,Big Left
150,180,-80,150,180,-60,Big R
150,180,-60,170,180,-60,Big Right
170,180,-60,170,180,-40,Big R
170,180,-40,170,170,-40,Up
170,170,-40,170,170,-50,E
170,170,-50,170,170,-70,Big E
170,170,-70,170,170,-90,Big E
170,170,-90,180,170,-90,Right
180,170,-90,190,170,-90,Right
190,170,-90,190,170,-110,Big E
190,170,-110,190,170,-100,R
190,170,-100,190,180,-100,Down
190,180,-100,190,180,-120,Big E
190,180,-120,190,180,-130,E
190,180,-130,190,200,-130,Big Down
190,200,-130,190,200,-150,Big E
190,200,-150,190,220,-150,Big Down
190,220,-150,200,220,-150,Right
200,220,-150,190,220,-150,Left
190,220,-150,190,220,-160,E
190,220,-160,190,220,-180,Big E
190,220,-180,190,240,-180,Big Down
190,240,-180,190,240,-190,E
190,240,-190,190,240,-210,Big E
190,240,-210,190,240,-230,Big E
190,240,-230,210,240,-230,Big Right
210,240,-230,210,240,-240,E
210,240,-240,210,240,-220,Big R
210,240,-220,210,240,-230,E
210,240,-230,210,240,-210,Big R
210,240,-210,210,240,-190,Big R
210,240,-190,210,250,-190,Down
210,250,-190,210,250,-180,R
210,250,-180,210,250,-170,R
210,250,-170,190,250,-170,Big Left
190,250,-170,190,250,-150,Big R
190,250,-150,190,250,-140,R
190,250,-140,190,250,-120,Big R
190,250,-120,190,250,-130,E
190,250,-130,200,250,-130,Right
200,250,-130,200,250,-120,R
200,250,-120,200,250,-140,Big E
200,250,-140,200,270,-140,Big Down
200,270,-140,220,270,-140,Big Right
220,270,-140,220,270,-150,E
220,270,-150,220,270,-140,R
220,270,-140,230,270,-140,Right
230,270,-140,230,270,-130,R
230,270,-130,250,270,-130,Big Right
250,270,-130,250,270,-140,E
250,270,-140,250,280,-140,Down
250,280,-140,250,260,-140,Big Up
250,260,-140,250,260,-130,R
250,260,-130,250,260,-110,Big R
250,260,-110,250,260,-130,Big E
250,260,-130,250,260,-110,Big R
250,260,-110,230,260,-110,Big Left
230,260,-110,240,260,-110,Right
240,260,-110,240,260,-100,R
240,260,-100,240,250,-100,Up
240,250,-100,230,250,-100,Left
230,250,-100,230,250,-90,R
230,250,-90,230,250,-100,E
230,250,-100,230,250,-80,Big R
230,250,-80,230,250,-60,Big R
230,250,-60,230,250,-80,Big E
230,250,-80,230,250,-90,E
230,250,-90,230,250,-110,Big E
230,250,-110,230,240,-110,Up
230,240,-110,250,240,-110,Big Right
250,240,-110,260,240,-110,Right
260,240,-110,260,230,-110,Up
260,230,-110,260,230,-100,R
260,230,-100,260,230,-120,Big E
260,230,-120,260,230,-140,Big E
260,230,-140,260,230,-150,E
260,230,-150,260,240,-150,Down
260,240,-150,260,230,-150,Up
260,230,-150,240,230,-150,Big Left
240,230,-150,240,240,-150,Down
240,240,-150,240,260,-150,Big Down
240,260,-150,240,280,-150,Big Down
240,280,-150,240,280,-160,E
240,280,-160,240,280,-180,Big E
240,280,-180,240,280,-190,E
240,280,-190,220,280,-190,Big Left
220,280,-190,220,280,-180,R
220,280,-180,220,280,-200,Big E
220,280,-200,220,280,-210,E
220,280,-210,220,280,-190,Big R
220,280,-190,220,290,-190,Down
220,290,-190,220,270,-190,Big Up
220,270,-190,220,260,-190,Up
220,260,-190,210,260,-190,Left
210,260,-190,210,240,-190,Big Up
210,240,-190,210,240,-170,Big R
210,240,-170,210,240,-150,Big R
210,240,-150,210,240,-140,R
210,240,-140,210,240,-120,Big R
210,240,-120,230,240,-120,Big Right
230,240,-120,220,240,-120,Left
220,240,-120,220,230,-120,Up
220,230,-120,220,250,-120,Big Down
220,250,-120,200,250,-120,Big Left
200,250,-120,200,250,-130,E
200,250,-130,220,250,-130,Big Right
220,250,-130,200,250,-130,Big Left
200,250,-130,200,270,-130,Big Down
200,270,-130,210,270,-130,Right
210,270,-130,190,270,-130,Big Left
190,270,-130,190,270,-140,E
190,270,-140,190,250,-140,Big Up
190,250,-140,190,250,-150,E
190,250,-150,190,250,-140,R
190,250,-140,190,260,-140,Down
190,260,-140,170,260,-140,Big Left
170,260,-140,170,260,-130,R
170,260,-130,170,270,-130,Down
170,270,-130,170,270,-110,Big R
170,270,-110,170,260,-110,Up
170,260,-110,170,260,-120,E
170,260,-120,170,240,-120,Big Up
170,240,-120,170,240,-130,E
170,240,-130,160,240,-130,Left
160,240,-130,170,240,-130,Right
170,240,-130,190,240,-130,Big Right
190,240,-130,180,240,-130,Left
180,240,-130,180,240,-140,E
180,240,-140,180,220,-140,Big Up
180,220,-140,180,220,-160,Big E
180,220,-160,200,220,-160,Big Right
200,220,-160,200,220,-150,R
200,220,-150,200,220,-130,Big R
200,220,-130,200,220,-110,Big R
200,220,-110,200,220,-120,E
200,220,-120,200,220,-130,E
200,220,-130,200,220,-150,Big E
200,220,-150,200,220,-130,Big R
200,220,-130,210,220,-130,Right
210,220,-130,210,220,-140,E
210,220,-140,210,230,-140,Down
210,230,-140,190,230,-140,Big Left
190,230,-140,190,230,-130,R
190,230,-130,190,230,-120,R
190,230,-120,190,230,-140,Big E
190,230,-140,190,230,-150,E
190,230,-150,190,240,-150,Down
190,240,-150,190,240,-130,Big R
190,240,-130,190,240,-140,E
190,240,-140,190,240,-150,E
190,240,-150,190,260,-150,Big Down
190,260,-150,190,280,-150,Big Down
190,280,-150,190,280,-160,E
190,280,-160,190,280,-140,Big R
190,280,-140,190,280,-160,Big E
190,280,-160,170,280,-160,Big Left
170,280,-160,170,280,-140,Big R
170,280,-140,170,260,-140,Big Up
170,260,-140,170,260,-130,R
170,260,-130,170,260,-140,E
170,260,-140,170,260,-160,Big E
170,260,-160,170,260,-170,E
170,260,-170,170,270,-170,Down
170,270,-170,170,270,-160,R
170,270,-160,170,270,-140,Big R
170,270,-140,170,270,-150,E
170,270,-150,170,270,-140,R
170,270,-140,170,270,-150,E
170,270,-150,170,270,-170,Big E
170,270,-170,170,260,-170,Up
170,260,-170,170,260,-180,E
170,260,-180,170,250,-180,Up
170,250,-180,170,250,-190,E
170,250,-190,190,250,-190,Big Right
190,250,-190,190,250,-170,Big R
190,250,-170,190,250,-160,R
190,250,-160,190,250,-170,E
190,250,-170,190,250,-180,E
190,250,-180,190,240,-180,Up
190,240,-180,190,240,-190,E
190,240,-190,200,240,-190,Right
200,240,-190,200,230,-190,Up
200,230,-190,200,250,-190,Big Down
200,250,-190,200,250,-180,R
200,250,-180,200,250,-160,Big R
200,250,-160,200,250,-140,Big R
200,250,-140,210,250,-140,Right
210,250,-140,210,250,-120,Big R
210,250,-120,210,250,-140,Big E
210,250,-140,220,250,-140,Right
220,250,-140,220,250,-130,R
220,250,-130,220,250,-110,Big R
220,250,-110,200,250,-110,Big Left
200,250,-110,200,250,-100,R
200,250,-100,200,240,-100,Up
200,240,-100,200,240,-90,R
200,240,-90,200,250,-90,Down
200,250,-90,200,230,-90,Big Up
200,230,-90,200,230,-70,Big R
200,230,-70,200,240,-70,Down
200,240,-70,210,240,-70,Right
210,240,-70,210,260,-70,Big Down
210,260,-70,230,260,-70,Big Right
230,260,-70,230,240,-70,Big Up
230,240,-70,230,240,-50,Big R
230,240,-50,230,230,-50,Up
230,230,-50,230,230,-40,R
230,230,-40,230,230,-50,E
230,230,-50,230,240,-50,Down
230,240,-50,230,220,-50,Big Up
230,220,-50,230,220,-70,Big E
230,220,-70,230,240,-70,Big Down
230,240,-70,250,240,-70,Big Right
250,240,-70,250,250,-70,Down
250,250,-70,250,240,-70,Up
250,240,-70,270,240,-70,Big Right
270,240,-70,280,240,-70,Right
280,240,-70,280,240,-80,E
280,240,-80,280,240,-100,Big E
280,240,-100,280,240,-120,Big E
280,240,-120,280,230,-120,Up
280,230,-120,290,230,-120,Right
290,230,-120,290,230,-140,Big E
290,230,-140,290,210,-140,Big Up
290,210,-140,300,210,-140,Right
300,210,-140,320,210,-140,Big Right
320,210,-140,300,210,-140,Big Left
300,210,-140,300,210,-130,R
300,210,-130,310,210,-130,Right
310,210,-130,310,190,-130,Big Up
310,190,-130,310,190,-120,R
310,190,-120,310,200,-120,Down
310,200,-120,300,200,-120,Left
300,200,-120,300,200,-130,E
300,200,-130,300,200,-150,Big E
300,200,-150,300,210,-150,Down
300,210,-150,300,220,-150,Down
300,220,-150,300,240,-150,Big Down
300,240,-150,300,240,-170,Big E
300,240,-170,300,260,-170,Big Down
300,260,-170,300,240,-170,Big Up
300,240,-170,300,230,-170,Up
300,230,-170,300,250,-170,Big Down
300,250,-170,300,250,-190,Big E
300,250,-190,310,250,-190,Right
310,250,-190,310,240,-190,Up
310,240,-190,330,240,-190,Big Right
330,240,-190,330,240,-200,E
330,240,-200,330,240,-180,Big R
330,240,-180,330,230,-180,Up
330,230,-180,350,230,-180,Big Right
350,230,-180,360,230,-180,Right
360,230,-180,350,230,-180,Left
350,230,-180,350,230,-160,Big R
350,230,-160,350,230,-170,E
350,230,-170,350,230,-160,R
350,230,-160,350,230,-150,R
350,230,-150,350,230,-160,E
350,230,-160,370,230,-160,Big Right
370,230,-160,370,210,-160,Big Up
370,210,-160,370,230,-160,Big Down
370,230,-160,370,240,-160,Down
370,240,-160,370,250,-160,Down
370,250,-160,350,250,-160,Big Left
350,250,-160,350,250,-170,E
350,250,-170,350,250,-150,Big R
350,250,-150,340,250,-150,Left
340,250,-150,340,270,-150,Big Down
340,270,-150,330,270,-150,Left
330,270,-150,330,270,-140,R
330,270,-140,340,270,-140,Right
340,270,-140,340,270,-160,Big E
340,270,-160,340,270,-170,E
340,270,-170,340,270,-180,E
340,270,-180,350,270,-180,Right
350,270,-180,350,270,-160,Big R
350,270,-160,350,250,-160,Big Up
350,250,-160,350,270,-160,Big Down
350,270,-160,350,250,-160,Big Up
350,250,-160,340,250,-160,Left
340,250,-160,340,250,-140,Big R
340,250,-140,360,250,-140,Big Right
360,250,-140,360,260,-140,Down
360,260,-140,360,280,-140,Big Down
360,280,-140,350,280,-140,Left
350,280,-140,370,280,-140,Big Right
370,280,-140,370,280,-160,Big E
370,280,-160,360,280,-160,Left
360,280,-160,360,280,-140,Big R
360,280,-140,370,280,-140,Right
370,280,-140,370,280,-150,E
370,280,-150,370,280,-130,Big R
370,280,-130,380,280,-130,Right
380,280,-130,380,280,-110,Big R
380,280,-110,380,280,-90,Big R
380,280,-90,380,280,-80,R
380,280,-80,380,280,-70,R
380,280,-70,380,280,-50,Big R
380,280,-50,360,280,-50,Big Left
360,280,-50,360,280,-70,Big E
360,280,-70,360,280,-80,E
360,280,-80,360,280,-100,Big E
360,280,-100,360,280,-80,Big R
360,280,-80,370,280,-80,Right
370,280,-80,370,280,-100,Big E
370,280,-100,370,280,-90,R
370,280,-90,380,280,-90,Right
380,280,-90,380,280,-70,Big R
380,280,-70,390,280,-70,Right
390,280,-70,390,280,-90,Big E
390,280,-90,390,270,-90,Up
390,270,-90,390,250,-90,Big Up
390,250,-90,390,250,-80,R
390,250,-80,390,250,-60,Big R
390,250,-60,390,250,-80,Big E
390,250,-80,390,250,-100,Big E
390,250,-100,390,250,-90,R
390,250,-90,390,250,-70,Big R
390,250,-70,380,250,-70,Left
380,250,-70,380,250,-60,R
380,250,-60,380,250,-70,E
380,250,-70,380,240,-70,Up
380,240,-70,380,230,-70,Up
380,230,-70,380,230,-90,Big E
380,230,-90,380,250,-90,Big Down
380,250,-90,360,250,-90,Big Left
360,250,-90,360,260,-90,Down
360,260,-90,360,280,-90,Big Down
360,280,-90,350,280,-90,Left
350,280,-90,350,280,-80,R
350,280,-80,360,280,-80,Right
360,280,-80,350,280,-80,Left
350,280,-80,350,280,-90,E
350,280,-90,350,300,-90,Big Down
350,300,-90,350,280,-90,Big Up
350,280,-90,350,280,-110,Big E
350,280,-110,350,280,-130,Big E
350,280,-130,330,280,-130,Big Left
330,280,-130,350,280,-130,Big Right
350,280,-130,350,280,-120,R
350,280,-120,350,280,-140,Big E
350,280,-140,350,280,-160,Big E
350,280,-160,350,280,-180,Big E
350,280,-180,350,280,-160,Big R
350,280,-160,350,280,-170,E
350,280,-170,350,290,-170,Down
350,290,-170,350,290,-150,Big R
350,290,-150,350,290,-170,Big E
350,290,-170,350,290,-160,R
350,290,-160,350,290,-180,Big E
350,290,-180,350,290,-160,Big R
350,290,-160,330,290,-160,Big Left
330,290,-160,330,290,-140,Big R
330,290,-140,330,290,-160,Big E
330,290,-160,330,300,-160,Down
330,300,-160,330,300,-140,Big R
330,300,-140,330,290,-140,Up
330,290,-140,330,290,-130,R
330,290,-130,330,290,-110,Big R
330,290,-110,330,310,-110,Big Down
330,310,-110,330,320,-110,Down
330,320,-110,320,320,-110,Left
320,320,-110,320,340,-110,Big Down
320,340,-110,320,340,-100,R
320,340,-100,330,340,-100,Right
330,340,-100,340,340,-100,Right
340,340,-100,330,340,-100,Left
330,340,-100,330,340,-90,R
330,340,-90,330,320,-90,Big Up
330,320,-90,330,300,-90,Big Up
330,300,-90,330,310,-90,Down
330,310,-90,320,310,-90,Left
320,310,-90,340,310,-90,Big Right
340,310,-90,340,310,-100,E
340,310,-100,360,310,-100,Big Right
360,310,-100,360,300,-100,Up
360,300,-100,360,280,-100,Big Up
360,280,-100,360,270,-100,Up
360,270,-100,370,270,-100,Right
370,270,-100,380,270,-100,Right
380,270,-100,380,270,-120,Big E
380,270,-120,380,280,-120,Down
380,280,-120,400,280,-120,Big Right
400,280,-120,400,290,-120,Down
400,290,-120,380,290,-120,Big Left
380,290,-120,380,290,-140,Big E
380,290,-140,380,290,-120,Big R
380,290,-120,400,290,-120,Big Right
400,290,-120,390,290,-120,Left
390,290,-120,390,310,-120,Big Down
390,310,-120,400,310,-120,Right
400,310,-120,380,310,-120,Big Left
380,310,-120,380,310,-130,E
380,310,-130,400,310,-130,Big Right
400,310,-130,400,310,-110,Big R
400,310,-110,400,310,-120,E
400,310,-120,400,290,-120,Big Up
400,290,-120,400,290,-130,E
400,290,-130,400,290,-150,Big E
400,290,-150,400,310,-150,Big Down
400,310,-150,390,310,-150,Left
390,310,-150,390,290,-150,Big Up
390,290,-150,390,270,-150,Big Up
390,270,-150,390,270,-160,E
390,270,-160,390,270,-140,Big R
390,270,-140,390,270,-150,E
390,270,-150,370,270,-150,Big Left
370,270,-150,360,270,-150,Left
360,270,-150,360,270,-160,E
360,270,-160,360,270,-150,R
360,270,-150,340,270,-150,Big Left
340,270,-150,330,270,-150,Left
330,270,-150,340,270,-150,Right
340,270,-150,340,250,-150,Big Up
340,250,-150,350,250,-150,Right
350,250,-150,350,230,-150,Big Up
350,230,-150,350,210,-150,Big Up
350,210,-150,330,210,-150,Big Left
330,210,-150,330,210,-140,R
330,210,-140,340,210,-140,Right
340,210,-140,330,210,-140,Left
330,210,-140,350,210,-140,Big Right
350,210,-140,350,210,-130,R
350,210,-130,350,210,-140,E
350,210,-140,350,210,-120,Big R
350,210,-120,350,210,-130,E
350,210,-130,330,210,-130,Big Left
330,210,-130,350,210,-130,Big Right
350,210,-130,350,210,-140,E
350,210,-140,370,210,-140,Big Right
370,210,-140,370,230,-140,Big Down
370,230,-140,370,210,-140,Big Up
370,210,-140,380,210,-140,Right
380,210,-140,380,220,-140,Down
380,220,-140,380,220,-150,E
380,220,-150,380,220,-170,Big E
380,220,-170,400,220,-170,Big Right
400,220,-170,400,220,-180,E
400,220,-180,400,220,-160,Big R
400,220,-160,410,220,-160,Right
410,220,-160,410,210,-160,Up
410,210,-160,400,210,-160,Left
400,210,-160,400,210,-140,Big R
400,210,-140,380,210,-140,Big Left
380,210,-140,380,210,-130,R
380,210,-130,380,220,-130,Down
380,220,-130,380,220,-140,E
380,220,-140,360,220,-140,Big Left
360,220,-140,360,230,-140,Down
360,230,-140,360,230,-150,E
360,230,-150,360,230,-160,E
360,230,-160,360,220,-160,Up
360,220,-160,370,220,-160,Right
370,220,-160,370,220,-170,E
370,220,-170,390,220,-170,Big Right
390,220,-170,380,220,-170,Left
380,220,-170,380,220,-150,Big R
380,220,-150,380,220,-130,Big R
380,220,-130,380,210,-130,Up
380,210,-130,380,210,-120,R
380,210,-120,360,210,-120,Big Left
360,210,-120,380,210,-120,Big Right
380,210,-120,400,210,-120,Big Right
400,210,-120,420,210,-120,Big Right
420,210,-120,400,210,-120,Big Left
400,210,-120,400,210,-100,Big R
400,210,-100,400,210,-110,E
400,210,-110,400,210,-130,Big E
400,210,-130,400,230,-130,Big Down
400,230,-130,400,230,-120,R
400,230,-120,400,220,-120,Up
400,220,-120,380,220,-120,Big Left
380,220,-120,380,230,-120,Down
380,230,-120,380,230,-110,R
380,230,-110,380,230,-90,Big R
380,230,-90,400,230,-90,Big Right
400,230,-90,400,240,-90,Down
400,240,-90,400,240,-70,Big R
400,240,-70,410,240,-70,Right
410,240,-70,410,240,-50,Big R
410,240,-50,410,240,-60,E
410,240,-60,410,240,-70,E
410,240,-70,410,260,-70,Big Down
410,260,-70,430,260,-70,Big Right
430,260,-70,430,270,-70,Down
430,270,-70,430,290,-70,Big Down
430,290,-70,430,310,-70,Big Down
